,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,47.919111994808794,44.784281467261714,64.3179976763824,64.14870662513637,73.05329984075463,67.62689672138607,67.35042983562657,75.73500520918464,76.47170056591618,82.40450153416948,77.63829104447693,85.79961741976932,82.08840288668685,78.94091983224568,77.65550718591274,81.05419308665371,80.81833218744565,84.91322612877282,83.02980275682783,80.34124492975887,83.40829961376002,82.57999484818575,6.9157172557296e-310,5.392525e-317
1,26.025228579197396,25.391825757208295,27.088615429830917,30.339439691763324,32.77036310175849,32.18395002795358,31.7962776848723,33.10741843806438,32.782553053539786,34.28322190344092,34.684304150806106,34.4662424426151,35.03136190815871,33.84379766735858,34.45771571319371,30.423790587816093,28.045562318629354,29.326892009335825,28.501772245569818,27.84435495589657,28.55273799885102,27.77594964253672,6.915715790187e-310,5.3926514e-317
2,23.916432522468728,24.169610891774997,24.372050160643422,28.138567032040363,27.501486321815733,27.166049867495808,28.1743956338487,28.133812617999922,26.28706558341721,27.63867020897563,27.819345506066792,29.258775071950534,29.541559736014186,29.298803144393656,27.2054719666462,28.280994553019053,29.948868492287243,30.519797512042786,28.807329050169688,29.31690897241691,28.555506569863873,29.096009083193593,6.91571745970203e-310,5.392778e-317
